,Time,Survival
928,464.0,0.792620485835806
929,464.5,0.792620485835806
930,465.0,0.792620485835806
931,465.5,0.792620485835806
932,466.0,0.792620485835806
933,466.5,0.792620485835806
934,467.0,0.792620485835806
935,467.5,0.792620485835806
936,468.0,0.792620485835806
937,468.5,0.792620485835806
938,469.0,0.792620485835806
939,469.5,0.792620485835806
940,470.0,0.792620485835806
941,470.5,0.792620485835806
942,471.0,0.792620485835806
943,471.5,0.792620485835806
944,472.0,0.792620485835806
945,472.5,0.792620485835806
946,473.0,0.792620485835806
947,473.5,0.792620485835806
948,474.0,0.792620485835806
949,474.5,0.792620485835806
950,475.0,0.792620485835806
951,475.5,0.792620485835806
952,476.0,0.792620485835806
953,476.5,0.792620485835806
954,477.0,0.792620485835806
955,477.5,0.792620485835806
956,478.0,0.792620485835806
957,478.5,0.792620485835806
958,479.0,0.792620485835806
959,479.5,0.792620485835806
